patentno,risk,satisfy,name,home,resident,surgery,history,cost,centile
72444,0,22105.0,Maynard,AR,1454,650,7.01513,41.52807,81
72447,0,19110.0,Monette,AR,1447,568,11.4029,44.67677,81
72450,0,16576.0,Paragould,AR,20384,8814,12.3283,50.02877,81
72454,0,19886.0,Piggott,AR,3726,1498,9.31294,45.87322,81
72455,0,18296.0,Pocahontas,AR,8519,3678,11.98497,45.85622,81
72459,0,22575.0,Ravenden,AR,698,304,6.01719,40.5356,81
72460,0,22646.0,Ravenden Springs,AR,534,229,8.05243,36.50427,81
72461,0,20858.0,Rector,AR,2907,1208,7.80874,45.3698,81
72466,0,19047.0,Smithville,AR,714,323,9.66387,47.85424,81
72469,0,19606.0,Strawberry,AR,872,401,11.81193,42.42247,81
72471,0,21756.0,Swifton,AR,813,342,7.99508,41.5163,81
72472,0,22608.0,Trumann,AR,6000,2592,4.58333,42.76898,81
72473,0,20947.0,Tuckerman,AR,1725,763,8.34783,44.05173,81
72476,0,19098.0,Walnut Ridge,AR,4698,1871,10.06811,47.02914,81
72479,0,18521.0,Weiner,AR,1200,526,11.58333,45.98437,81
72482,0,23320.0,Williford,AR,1163,466,6.70679,32.97375,81
72501,0,13857.0,Batesville,AR,15892,6665,15.51724,51.51813,81
72512,0,17853.0,Horseshoe Bend,AR,1939,731,13.56369,44.39433,81
72513,0,22062.0,Ash Flat,AR,2035,799,10.51597,35.73932,81
72519,0,19183.0,Calico Rock,AR,2285,767,12.69147,42.26817,81
72521,0,20253.0,Cave City,AR,3298,1436,8.36871,46.31519,81
72523,0,22473.0,Concord,AR,841,372,4.28062,44.1315,81
72529,0,19415.0,Cherokee Village,AR,3570,1528,14.53782,38.37283,81
72530,0,21037.0,Drasco,AR,1315,582,6.92015,46.17528,81
72532,0,22116.0,Evening Shade,AR,840,362,7.38095,40.8625,81
72534,0,20208.0,Floral,AR,714,319,11.20448,41.63137,81
72537,0,22312.0,Gamaliel,AR,668,249,5.53892,42.84743,81
72542,0,22214.0,Hardy,AR,2422,1080,10.28076,35.17575,81
72543,0,12230.0,Heber Springs,AR,8392,3471,17.71926,52.10263,81
72550,0,21046.0,Locust Grove,AR,507,221,5.71992,48.21775,81
72554,0,22142.0,Mammoth Spring,AR,2308,974,8.66551,38.50097,81
72556,0,18039.0,Melbourne,AR,2295,951,13.28976,44.32372,81
72560,0,21925.0,Mountain View,AR,5428,2317,10.04053,37.27444,81
72561,0,20633.0,Mount Pleasant,AR,725,328,10.48276,41.45746,81
72562,0,17265.0,Newark,AR,1352,598,10.50296,51.37037,81
72565,0,22381.0,Oxford,AR,792,356,8.83838,36.77625,81
72568,0,20636.0,Pleasant Plains,AR,1060,446,6.50943,48.29228,81
72576,0,21784.0,Salem,AR,2566,1059,10.01559,37.92563,81
72579,0,18610.0,Sulphur Rock,AR,729,326,8.64198,50.81857,81
72581,0,17800.0,Tumbling Shoals,AR,768,340,11.06771,48.8624,81
72583,0,18747.0,Viola,AR,1056,453,10.41667,47.4005,81
72601,0,17108.0,Harrison,AR,18808,8138,13.54211,46.5924,81
72611,0,22477.0,Alpena,AR,987,430,5.97771,41.1894,81
72616,0,21088.0,Berryville,AR,6262,2656,9.69339,41.28093,81
72619,0,18434.0,Bull Shoals,AR,1672,649,12.44019,44.74477,81
72626,0,21178.0,Cotter,AR,889,375,10.46119,39.60459,81
72628,0,19673.0,Deer,AR,667,281,13.49325,39.32999,81
72631,0,10828.0,Eureka Springs,AR,2710,1139,22.28782,48.93431,81
72632,0,9540.0,Eureka Springs,AR,3150,1135,25.52381,48.17852,81
72633,0,21099.0,Everton,AR,1101,502,8.71935,42.91935,81
72634,0,19793.0,Flippin,AR,3068,1320,10.82138,43.51823,81
72635,0,20409.0,Gassville,AR,2194,913,8.56882,45.53848,81
72638,0,22027.0,Green Forest,AR,4243,1854,7.02333,41.93212,81
72641,0,19280.0,Jasper,AR,1947,778,14.84335,38.23684,81
72642,0,17765.0,Lakeview,AR,1678,671,14.83909,42.46693,81
72644,0,21167.0,Lead Hill,AR,1355,557,9.7417,40.90826,81
72645,0,21612.0,Leslie,AR,1249,514,11.36909,36.36828,81
72648,0,19730.0,Marble Falls,AR,522,249,9.96169,45.22073,81
72650,0,22711.0,Marshall,AR,3269,1400,7.83114,36.38659,81
72651,0,19780.0,Midway,AR,723,343,13.41632,39.11162,81
72653,0,17224.0,Mountain Home,AR,20114,8191,13.61738,46.11382,81
72658,0,20960.0,Norfork,AR,1106,490,9.31284,42.34532,81
72662,0,21258.0,Omaha,AR,1667,740,8.39832,42.85005,81
72675,0,22949.0,Saint Joe,AR,984,419,7.8252,34.68801,81
72685,0,18692.0,Western Grove,AR,820,366,11.21951,46.15828,81
72687,0,20618.0,Yellville,AR,4619,1947,10.99805,40.62713,81
72701,0,4603.0,Fayetteville,AR,18699,7149,38.2213,59.79001,81
72703,0,4391.0,Fayetteville,AR,15107,5985,39.43205,60.15091,81
72704,0,8112.0,Fayetteville,AR,7804,3594,25.15377,55.40301,81
72712,0,7777.0,Bentonville,AR,14983,6720,23.60675,59.7534,81
72714,0,5993.0,Bella Vista,AR,7765,3198,27.13458,65.50684,81
72715,0,6068.0,Bella Vista,AR,5883,2618,29.0838,61.63896,81
72717,0,20126.0,Canehill,AR,526,233,9.88593,44.1315,81
72718,0,12428.0,Cave Springs,AR,601,279,15.47421,55.39124,81
72719,0,8968.0,Centerton,AR,1454,702,18.01926,63.4879,81
72722,0,16959.0,Decatur,AR,1511,705,11.18465,51.04347,81
72727,0,18596.0,Elkins,AR,2921,1293,10.30469,47.98238,81
72730,0,11162.0,Farmington,AR,3680,1686,16.16848,58.30458,81
72732,0,14713.0,Garfield,AR,2943,1249,11.28101,56.59423,81
72734,0,17143.0,Gentry,AR,4154,1918,11.36254,50.2563,81
72736,0,16969.0,Gravette,AR,3215,1405,11.60187,50.27068,81
72738,0,17813.0,Hindsville,AR,1485,677,10.50505,49.77772,81
72740,0,19198.0,Huntsville,AR,5151,2267,11.27936,44.65192,81
72744,0,19651.0,Lincoln,AR,2969,1299,8.62243,47.79147,81
72745,0,8784.0,Lowell,AR,5855,2639,17.13066,65.9645,81
72751,0,18121.0,Pea Ridge,AR,2791,1217,7.23755,54.53346,81
72753,0,13161.0,Prairie Grove,AR,4069,1792,14.72106,54.71652,81
72756,0,10122.0,Rogers,AR,23123,10018,18.35402,58.2222,81
72758,0,6418.0,Rogers,AR,11589,5067,25.8521,64.60851,81
72761,0,10167.0,Siloam Springs,AR,9481,4154,19.85023,55.44747,81
72762,0,8042.0,Springdale,AR,16630,7230,20.78172,63.24992,81
72764,0,14489.0,Springdale,AR,19114,8308,14.96809,50.83687,81
72768,0,19124.0,Sulphur Springs,AR,918,402,9.91285,47.18213,81
72769,0,21851.0,Summers,AR,592,285,6.92568,42.90628,81
72773,0,23673.0,Wesley,AR,582,268,3.60825,32.13166,81
72774,0,17024.0,West Fork,AR,3395,1560,11.07511,51.06047,81
72801,0,10373.0,Russellville,AR,9765,4008,23.59447,48.26744,81
72802,0,7674.0,Russellville,AR,11712,5327,24.35109,59.10091,81
72821,0,22124.0,Altus,AR,1034,445,8.80077,38.37806,81
72823,0,21692.0,Atkins,AR,4240,1854,7.68868,42.32309,81
72824,0,17562.0,Belleville,AR,1203,510,8.64505,53.72536,81
72830,0,16077.0,Clarksville,AR,8140,3335,15.89681,45.07559,81
72832,0,22162.0,Coal Hill,AR,672,253,4.91071,44.85852,81
72833,0,20746.0,Danville,AR,2870,1122,10.17422,41.59868,81
72834,0,16535.0,Dardanelle,AR,5963,2666,14.42227,46.52441,81
72835,0,20714.0,Delaware,AR,589,249,7.97963,45.49402,81
72837,0,17309.0,Dover,AR,4810,2175,12.88981,47.14159,81
72840,0,21137.0,Hartman,AR,1259,571,9.45195,41.53853,81
72842,0,22725.0,Havana,AR,948,393,5.80169,39.79419,81
72843,0,18494.0,Hector,AR,1415,629,10.53004,47.87385,81
72845,0,16705.0,Knoxville,AR,705,295,12.76596,48.95393,81
72846,0,21185.0,Lamar,AR,2588,1136,9.46677,41.28747,81
72847,0,16725.0,London,AR,1628,696,11.11794,51.74304,81
72853,0,22759.0,Ola,AR,1385,604,7.07581,37.37252,81
72855,0,20781.0,Paris,AR,4445,1834,9.15636,43.24756,81
72857,0,21887.0,Plainview,AR,933,404,7.71704,41.40777,81
72858,0,17438.0,Pottsville,AR,1637,747,11.91203,48.45443,81
72863,0,11118.0,Scranton,AR,1067,462,17.15089,56.7773,81
72865,0,20814.0,Subiaco,AR,721,299,5.82524,48.90947,81
72901,0,18228.0,Fort Smith,AR,14453,5176,14.02477,42.514,81
72903,0,5725.0,Fort Smith,AR,16174,6459,28.00173,66.31101,81
72904,0,22324.0,Fort Smith,AR,12454,5159,6.66453,40.85596,81
72908,0,6361.0,Fort Smith,AR,7851,3550,24.57012,67.20018,81
72916,0,9783.0,Fort Smith,AR,3525,1593,18.60993,59.03291,81
72921,0,17436.0,Alma,AR,7060,3324,11.16147,49.75156,81
72923,0,15442.0,Barling,AR,2803,1139,11.13093,54.87867,81
72927,0,21274.0,Booneville,AR,5668,2397,8.75088,42.17925,81
72933,0,15444.0,Charleston,AR,3268,1445,12.6377,52.28046,81
72934,0,22891.0,Chester,AR,507,216,2.16963,44.85852,81
72936,0,12305.0,Greenwood,AR,7835,3658,16.18379,54.49031,81
72937,0,20043.0,Hackett,AR,2211,936,5.33695,52.17324,81
72938,0,20434.0,Hartford,AR,978,439,10.22495,42.59376,81
72940,0,18078.0,Huntington,AR,1563,710,7.10173,54.86559,81
72941,0,12540.0,Lavaca,AR,2856,1280,11.83473,61.34475,81
72943,0,22056.0,Magazine,AR,1762,815,6.9807,41.84974,81
72944,0,20716.0,Mansfield,AR,1565,684,8.94569,43.82291,81
72946,0,18803.0,Mountainburg,AR,2527,1126,11.15948,45.95822,81
72947,0,20950.0,Mulberry,AR,2847,1223,6.14682,47.83462,81
72949,0,18009.0,Ozark,AR,6627,2797,11.45315,47.58879,81
72951,0,22860.0,Ratcliff,AR,676,314,6.06509,38.33622,81
72952,0,20615.0,Rudy,AR,1787,835,8.11416,45.60516,81
72956,0,18738.0,Van Buren,AR,18530,8237,9.85969,48.3812,81
72958,0,21860.0,Waldron,AR,5056,2233,8.66297,39.87918,81
72959,0,19615.0,Winslow,AR,1731,744,11.55401,42.83567,81
73002,0,19291.0,Alex,OK,783,350,11.49425,43.98243,81
73003,0,2188.0,Edmond,OK,22286,10495,46.00197,82.71093,81
73004,0,19525.0,Amber,OK,531,245,8.85122,47.80978,81
73005,0,17277.0,Anadarko,OK,5817,2554,17.25976,39.68958,81
73006,0,19700.0,Apache,OK,2425,1056,10.96907,43.61369,81
73007,0,6797.0,Arcadia,OK,1133,486,25.41924,62.86549,81
73008,0,8485.0,Bethany,OK,13380,5486,22.78774,57.60762,81
73009,0,21281.0,Binger,OK,895,377,9.49721,40.8625,81
73010,0,12912.0,Blanchard,OK,7647,3541,12.90702,58.51249,81
73013,0,1950.0,Edmond,OK,19754,8912,48.20796,84.15583,81
73014,0,13730.0,Calumet,OK,933,425,15.11254,52.57598,81
73015,0,19378.0,Carnegie,OK,2096,877,14.16985,39.11162,81
73016,0,10643.0,Cashion,OK,835,392,15.32934,61.51604,81
73017,0,18998.0,Cement,OK,1220,525,9.91803,47.5561,81
73018,0,14151.0,Chickasha,OK,12576,5215,17.72424,46.99253,81
73020,0,7496.0,Choctaw,OK,11404,5100,16.82743,73.14714,81
73026,0,6331.0,Norman,OK,6275,2790,21.30677,73.02946,81
73027,0,12105.0,Coyle,OK,659,291,21.24431,46.44726,81
73028,0,17585.0,Crescent,OK,2217,948,12.31394,47.34166,81
73029,0,16771.0,Cyril,OK,1233,513,13.30089,47.86731,81
73030,0,17139.0,Davis,OK,2723,1190,12.7433,47.88431,81
73034,0,1632.0,Edmond,OK,18376,8009,48.69395,91.71899,81
73036,0,14742.0,El Reno,OK,11828,4340,13.43422,52.7852,81
73038,0,18750.0,Fort Cobb,OK,1451,636,13.09442,42.78075,81
73040,0,19405.0,Geary,OK,1269,513,13.31757,40.52253,81
73042,0,18883.0,Gracemont,OK,718,314,11.42061,45.29919,81
73044,0,12424.0,Guthrie,OK,11789,4873,15.48901,55.38993,81
73045,0,11017.0,Harrah,OK,5838,2642,15.53614,59.85931,81
73047,0,18129.0,Hinton,OK,2610,862,12.52874,45.39202,81
73048,0,13635.0,Hydro,OK,1416,569,19.98588,44.42833,81
73049,0,11590.0,Jones,OK,3454,1425,15.37348,58.21043,81
73051,0,19475.0,Lexington,OK,6517,1918,7.77965,49.82348,81
73052,0,16297.0,Lindsay,OK,4046,1784,12.65447,50.16215,81
73054,0,17191.0,Luther,OK,2591,1096,9.37862,53.51222,81
73055,0,16368.0,Marlow,OK,6359,2788,15.77292,44.61401,81
73057,0,21256.0,Maysville,OK,1720,729,8.83721,42.09949,81
73059,0,16430.0,Minco,OK,1761,781,11.47076,51.88034,81
73061,0,14733.0,Morrison,OK,819,364,15.75092,48.83101,81
73062,0,16941.0,Mountain View,OK,1128,480,13.91844,46.36096,81
73064,0,7194.0,Mustang,OK,10117,4649,19.27449,70.89415,81
73065,0,6540.0,Newcastle,OK,3578,1648,19.92733,74.09777,81
73067,0,15981.0,Ninnekah,OK,1287,567,12.35431,51.40829,81
73068,0,15933.0,Noble,OK,6485,2957,11.78103,52.53937,81
73069,0,5025.0,Norman,OK,13301,5022,36.80174,57.62724,81
73071,0,6246.0,Norman,OK,16468,6934,32.17148,55.02381,81
73072,0,1669.0,Norman,OK,20669,8729,53.35526,83.01037,81
73074,0,18262.0,Paoli,OK,728,334,10.85165,47.90393,81
73075,0,16455.0,Pauls Valley,OK,6105,2395,14.20147,47.11675,81
73077,0,12166.0,Perry,OK,4949,2106,16.52859,54.34778,81
73078,0,4499.0,Piedmont,OK,3092,1466,30.69211,73.81664,81
73080,0,14962.0,Purcell,OK,5213,2224,15.59563,48.47535,81
73082,0,22044.0,Rush Springs,OK,2071,912,8.93288,38.54674,81
73084,0,18833.0,Spencer,OK,4234,1749,10.81719,46.47733,81
73086,0,14246.0,Sulphur,OK,5481,2303,15.83653,49.97124,81
73089,0,11226.0,Tuttle,OK,5213,2423,13.17859,63.20808,81
73092,0,18465.0,Verden,OK,583,251,15.09434,40.10801,81
73093,0,10823.0,Washington,OK,1260,567,15.63492,60.4085,81
73095,0,18050.0,Wayne,OK,1143,511,11.11111,48.0543,81
73096,0,5733.0,Weatherford,OK,6058,2803,34.56586,54.91005,81
73098,0,18615.0,Wynnewood,OK,3010,1294,11.42857,46.00267,81
73099,0,5778.0,Yukon,OK,26550,12023,24.77213,71.49172,81
73102,0,23029.0,Oklahoma City,OK,2761,107,8.47519,32.96198,81
73103,0,4595.0,Oklahoma City,OK,3120,926,38.75,58.98714,81
73104,0,18247.0,Oklahoma City,OK,1168,422,25.5137,22.66463,81
73105,0,13336.0,Oklahoma City,OK,3352,1352,19.21241,46.53487,81
73106,0,15411.0,Oklahoma City,OK,7766,2656,21.13057,37.72557,81
73107,0,15163.0,Oklahoma City,OK,16526,5909,18.02614,43.71045,81
73108,0,23783.0,Oklahoma City,OK,7936,3463,4.25907,28.286,81
73109,0,23295.0,Oklahoma City,OK,12169,4493,5.49758,35.3405,81
73110,0,15446.0,Oklahoma City,OK,21400,9185,15.07944,48.06215,81
73111,0,22201.0,Oklahoma City,OK,8207,3119,10.64945,34.69324,81
73112,0,7318.0,Oklahoma City,OK,21792,7347,28.9051,53.49392,81
73114,0,16286.0,Oklahoma City,OK,9314,4036,19.73373,37.98186,81
73115,0,17042.0,Oklahoma City,OK,13697,6021,12.594,48.39035,81
73116,0,1854.0,Oklahoma City,OK,7459,2631,48.96099,85.53273,81
73117,0,23519.0,Oklahoma City,OK,3430,1272,7.72595,28.36446,81
73118,0,5056.0,Oklahoma City,OK,9883,3354,39.0772,53.38408,81
73119,0,22954.0,Oklahoma City,OK,17278,7188,5.6951,38.31922,81
73120,0,3175.0,Oklahoma City,OK,24455,9273,42.46575,70.84315,81
73121,0,6375.0,Oklahoma City,OK,2165,867,27.94457,61.24537,81
73122,0,8179.0,Oklahoma City,OK,8825,3712,25.25779,54.8499,81
73127,0,15287.0,Oklahoma City,OK,15155,6533,16.29825,46.39365,81
73128,0,13258.0,Oklahoma City,OK,1307,550,14.07804,55.573,81
73129,0,23580.0,Oklahoma City,OK,11149,4971,4.21562,33.13982,81
73130,0,7976.0,Oklahoma City,OK,11618,5294,20.85557,63.42383,81
73131,0,1515.0,Oklahoma City,OK,1752,681,50.28539,92.11519,81
73132,0,4968.0,Oklahoma City,OK,15669,6806,32.58664,65.47022,81
73134,0,1753.0,Oklahoma City,OK,2516,756,49.5628,87.03778,81
73135,0,10465.0,Oklahoma City,OK,9151,4267,18.95968,55.89336,81
73139,0,11303.0,Oklahoma City,OK,10604,4386,18.62505,53.58152,81
73141,0,19973.0,Oklahoma City,OK,1809,782,9.45274,45.33057,81
73142,0,2629.0,Oklahoma City,OK,5247,2134,44.80655,76.186,81
73145,0,11654.0,Oklahoma City,OK,1197,723,23.39181,44.17727,81
73149,0,22055.0,Oklahoma City,OK,3216,1376,7.61816,40.75135,81
73150,0,4936.0,Oklahoma City,OK,3175,1374,24.37795,79.93228,81
73151,0,801.0,Oklahoma City,OK,622,280,57.55627,111.146,81
73159,0,11833.0,Oklahoma City,OK,18342,7958,15.71257,56.8466,81
73160,0,9714.0,Oklahoma City,OK,24745,11435,16.86805,62.34898,81
73162,0,2244.0,Oklahoma City,OK,17122,7241,41.64233,88.97957,81
73165,0,8736.0,Oklahoma City,OK,3322,1441,14.65984,70.38288,81
73169,0,10079.0,Oklahoma City,OK,1124,484,16.63701,61.35651,81
73170,0,3686.0,Oklahoma City,OK,14122,6509,29.59921,85.74326,81
73179,0,11912.0,Oklahoma City,OK,2585,418,7.5822,70.59471,81
73401,0,12502.0,Ardmore,OK,21998,9143,17.44704,51.78488,81
73430,0,13423.0,Burneyville,OK,860,405,15,53.55407,81
73432,0,18445.0,Coleman,OK,590,267,13.89831,42.20802,81
73433,0,21005.0,Elmore City,OK,1838,764,9.95647,41.05864,81
73438,0,21361.0,Healdton,OK,2368,1013,9.7973,40.03086,81
73439,0,19959.0,Kingston,OK,4459,1892,10.92173,42.84613,81
73443,0,20588.0,Lone Grove,OK,2136,985,7.81835,46.20666,81
73446,0,20432.0,Madill,OK,4363,1799,12.23928,39.12862,81
73447,0,18090.0,Mannsville,OK,748,336,11.76471,46.7977,81
73448,0,18123.0,Marietta,OK,3396,1449,10.83628,48.32105,81
73449,0,16904.0,Mead,OK,1702,706,14.10106,46.1622,81
73450,0,18636.0,Milburn,OK,756,322,14.94709,39.8818,81
73456,0,21067.0,Ringling,OK,1411,593,11.41035,38.37152,81
73458,0,19934.0,Springer,OK,640,292,12.5,40.2087,81
73459,0,20046.0,Thackerville,OK,837,355,4.77897,53.12125,81
73460,0,17636.0,Tishomingo,OK,2866,1202,15.94557,40.93311,81
73463,0,22424.0,Wilson,OK,2153,913,7.01347,39.63728,81
73481,0,19891.0,Ratliff City,OK,617,271,9.72447,45.15274,81
73491,0,20311.0,Velma,OK,717,307,9.7629,43.74707,81
73501,0,15476.0,Lawton,OK,14338,5379,14.71614,48.60088,81
73503,0,11117.0,Fort Sill,OK,4154,1398,21.71401,48.91993,81
73505,0,9727.0,Lawton,OK,27642,12864,21.97019,53.51876,81
73507,0,12248.0,Lawton,OK,10928,4824,20.18668,47.79539,81
73521,0,11503.0,Altus,OK,13889,6157,19.73504,50.95194,81
73526,0,16672.0,Blair,OK,1445,673,12.80277,48.96439,81
73527,0,13150.0,Cache,OK,2532,1193,15.7188,53.01534,81
73529,0,20398.0,Comanche,OK,3198,1404,9.59975,43.79152,81
73533,0,12299.0,Duncan,OK,18417,8028,18.58609,50.36744,81
73538,0,9612.0,Elgin,OK,2452,1103,19.82055,57.707,81
73541,0,12353.0,Fletcher,OK,1611,738,17.87709,51.46321,81
73542,0,20761.0,Frederick,OK,3645,1452,11.4952,39.27377,81
73543,0,20366.0,Geronimo,OK,899,417,9.67742,43.76014,81
73546,0,20792.0,Grandfield,OK,889,374,12.93588,36.71349,81
73547,0,18658.0,Granite,OK,1638,398,12.45421,44.1315,81
73550,0,22095.0,Hollis,OK,1886,760,9.54401,37.21691,81
73552,0,15128.0,Indiahoma,OK,684,317,13.45029,51.69073,81
73554,0,20006.0,Mangum,OK,2424,959,13.16007,38.83834,81
73560,0,19236.0,Olustee,OK,542,268,13.65314,40.45453,81
73562,0,18787.0,Randlett,OK,560,258,12.32143,44.00597,81
73565,0,20604.0,Ryan,OK,777,311,11.32561,40.10801,81
73566,0,15175.0,Snyder,OK,1138,478,16.43234,46.4198,81
73567,0,19842.0,Sterling,OK,525,245,11.80952,41.67975,81
73568,0,22819.0,Temple,OK,949,370,8.74605,34.03552,81
73570,0,16986.0,Tipton,OK,823,353,16.52491,41.74775,81
73572,0,15170.0,Walters,OK,2580,1053,15.85271,47.43711,81
73573,0,20348.0,Waurika,OK,1916,706,10.96033,41.57906,81
73601,0,18358.0,Clinton,OK,6362,2658,14.17793,41.94127,81
73620,0,15625.0,Arapaho,OK,653,286,13.16998,50.85126,81
73624,0,16018.0,Burns Flat,OK,1060,514,14.90566,46.94284,81
73626,0,17847.0,Canute,OK,615,290,11.54472,47.89085,81
73628,0,14182.0,Cheyenne,OK,1114,441,16.96589,48.21775,81
73632,0,14824.0,Cordell,OK,2442,990,16.62572,47.0736,81
73641,0,19857.0,Dill City,OK,534,255,12.54682,40.37215,81
73644,0,13485.0,Elk City,OK,7861,3328,18.73807,46.95722,81
73645,0,21533.0,Erick,OK,1004,415,9.66135,39.63728,81
73650,0,19930.0,Hammon,OK,595,242,10.7563,43.22403,81
73651,0,16527.0,Hobart,OK,3000,1149,14.66667,46.11644,81
73654,0,11479.0,Leedey,OK,650,263,19.38462,51.62274,81
73655,0,13888.0,Lone Wolf,OK,727,324,20.35763,43.11026,81
73662,0,20261.0,Sayre,OK,3873,1172,10.30209,42.95728,81
73663,0,16968.0,Seiling,OK,870,363,17.35632,40.35907,81
73664,0,12847.0,Sentinel,OK,720,324,19.72222,46.95461,81
73669,0,11501.0,Thomas,OK,1083,450,20.12927,50.27983,81
73701,0,20328.0,Enid,OK,14935,6051,10.33813,42.69445,81
73703,0,6149.0,Enid,OK,18157,7564,28.20951,62.58304,81
73717,0,7980.0,Alva,OK,4483,1676,26.21013,54.18956,81
73724,0,16049.0,Canton,OK,768,314,13.93229,48.53157,81
73728,0,13455.0,Cherokee,OK,1386,572,18.90332,46.76108,81
73734,0,16617.0,Dover,OK,612,275,11.27451,51.72081,81
73737,0,13417.0,Fairview,OK,2498,1034,17.77422,48.78394,81
73738,0,18725.0,Garber,OK,790,340,11.51899,45.56202,81
73741,0,19406.0,Helena,OK,1371,188,9.04449,47.8817,81
73742,0,14964.0,Hennessey,OK,2286,1006,15.6168,48.43481,81
73750,0,9962.0,Kingfisher,OK,4289,1801,17.18349,60.80863,81
73754,0,13375.0,Lahoma,OK,738,340,15.04065,53.6116,81
73755,0,21631.0,Longdale,OK,627,266,8.61244,41.06649,81
73759,0,15098.0,Medford,OK,1197,492,15.87302,47.60448,81
73762,0,9892.0,Okarche,OK,1318,566,17.52656,60.4765,81
73763,0,13473.0,Okeene,OK,1087,446,17.29531,49.46128,81
73766,0,15136.0,Pond Creek,OK,708,317,15.39548,48.31974,81
73768,0,16836.0,Ringwood,OK,855,393,10.76023,52.10001,81
73772,0,18652.0,Watonga,OK,4129,1274,13.07823,43.07365,81
73773,0,11575.0,Waukomis,OK,1051,497,18.07802,53.5946,81
73801,0,13338.0,Woodward,OK,9203,4013,15.7992,52.41122,81
73832,0,15593.0,Arnett,OK,685,284,19.12409,40.66636,81
73834,0,11013.0,Buffalo,OK,1176,491,19.30272,53.37623,81
73841,0,20304.0,Fort Supply,OK,626,132,6.70926,49.035,81
73843,0,16425.0,Gage,OK,686,302,16.4723,43.26587,81
73848,0,12044.0,Laverne,OK,1142,485,18.03853,52.15101,81
73852,0,17174.0,Mooreland,OK,1325,554,11.92453,49.18407,81
73858,0,11953.0,Shattuck,OK,1196,479,21.15385,47.05006,81
73859,0,15149.0,Vici,OK,919,372,16.75735,45.94776,81
73860,0,16609.0,Waynoka,OK,956,357,15.69038,44.1315,81
73932,0,9563.0,Beaver,OK,1605,675,20.80997,56.18626,81
73933,0,12592.0,Boise City,OK,1309,546,19.55691,47.91177,81
73939,0,4605.0,Goodwell,OK,694,349,37.17579,61.56573,81
73942,0,10501.0,Guymon,OK,7240,3132,17.63812,58.0326,81
73945,0,13152.0,Hooker,OK,1662,771,16.24549,52.10524,81
73949,0,10480.0,Texhoma,OK,1131,514,20.86649,52.55506,81
73950,0,13094.0,Turpin,OK,1090,496,14.22018,55.76522,81
73951,0,18352.0,Tyrone,OK,800,370,7.5,53.4573,81
74002,0,17676.0,Barnsdall,OK,1566,664,9.51469,51.89603,81
74003,0,15392.0,Bartlesville,OK,9497,4010,17.61609,43.83337,81
74006,0,3970.0,Bartlesville,OK,16737,7202,36.75689,69.65454,81
74008,0,5658.0,Bixby,OK,9892,4416,24.6664,72.6058,81
74010,0,18554.0,Bristow,OK,6648,2891,10.54452,47.70125,81
74011,0,3804.0,Broken Arrow,OK,14322,6676,31.75534,80.3834,81
74012,0,4420.0,Broken Arrow,OK,28974,13354,30.71719,74.79995,81
74014,0,5909.0,Broken Arrow,OK,14966,7010,21.48871,75.88526,81
74015,0,10510.0,Catoosa,OK,5059,2211,14.09369,64.12601,81
74016,0,15917.0,Chelsea,OK,3463,1552,12.70575,50.97548,81
74017,0,9441.0,Claremore,OK,24954,11076,16.02549,64.87527,81
74020,0,16174.0,Cleveland,OK,5135,2231,12.42454,50.81203,81
74021,0,10493.0,Collinsville,OK,8006,3565,14.60155,63.30876,81
74022,0,18014.0,Copan,OK,1149,504,10.96606,48.41258,81
74023,0,16845.0,Cushing,OK,7953,3172,14.59827,45.46002,81
74026,0,22080.0,Davenport,OK,629,301,6.67727,42.26294,81
74027,0,22023.0,Delaware,OK,691,304,6.80174,42.33355,81
74028,0,21642.0,Depew,OK,1072,493,8.58209,41.07302,81
74029,0,18715.0,Dewey,OK,3422,1441,9.43892,49.17491,81
74030,0,17699.0,Drumright,OK,2532,1076,12.24329,47.13636,81
74032,0,14725.0,Glencoe,OK,1195,544,15.14644,49.91502,81
74033,0,9378.0,Glenpool,OK,5316,2525,18.28442,61.21791,81
74035,0,22376.0,Hominy,OK,3422,973,7.65634,38.8488,81
74036,0,11881.0,Inola,OK,3876,1796,13.80289,59.97046,81
74037,0,3976.0,Jenks,OK,5975,2692,31.29707,79.02219,81
74038,0,18796.0,Jennings,OK,1330,583,9.02256,49.65219,81
74039,0,18672.0,Kellyville,OK,1850,838,7.83784,52.03856,81
74044,0,15653.0,Mannford,OK,4511,2030,13.38949,50.40144,81
74047,0,13840.0,Mounds,OK,4103,1897,11.3088,58.81192,81
74048,0,18824.0,Nowata,OK,4209,1685,10.50131,47.04483,81
74051,0,15818.0,Ochelata,OK,1008,467,11.50794,53.2847,81
74052,0,22258.0,Oilton,OK,861,368,5.45877,43.26587,81
74053,0,10573.0,Oologah,OK,1678,809,14.66031,62.92825,81
74055,0,4889.0,Owasso,OK,16123,7399,25.10079,79.25102,81
74056,0,19611.0,Pawhuska,OK,3861,1588,13.23491,39.94849,81
74058,0,16403.0,Pawnee,OK,2736,1135,14.21784,47.21613,81
74059,0,8952.0,Perkins,OK,2977,1340,23.61438,53.9385,81
74061,0,12226.0,Ramona,OK,1302,609,14.59293,57.50433,81
74062,0,17518.0,Ripley,OK,606,286,12.70627,46.85523,81
